date,jalali_date,center_id,center_name,locality,vaccine_type,dose_number,doses_administered
2022-01-30,1400-11-10,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,50
2022-01-30,1400-11-10,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,138
2022-01-30,1400-11-10,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,168
2022-01-30,1400-11-10,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,18
2022-01-30,1400-11-10,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,50
2022-01-30,1400-11-10,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,62
2022-01-30,1400-11-10,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,50
2022-01-30,1400-11-10,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,137
2022-01-30,1400-11-10,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,167
2022-01-30,1400-11-10,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,25
2022-01-30,1400-11-10,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,68
2022-01-30,1400-11-10,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,84
2022-01-30,1400-11-10,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,19
2022-01-30,1400-11-10,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,53
2022-01-30,1400-11-10,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,65
2022-01-30,1400-11-10,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,56
2022-01-30,1400-11-10,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,155
2022-01-30,1400-11-10,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,190
2022-01-30,1400-11-10,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,19
2022-01-30,1400-11-10,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,51
2022-01-30,1400-11-10,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,62
2022-01-30,1400-11-10,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,19
2022-01-30,1400-11-10,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,52
2022-01-30,1400-11-10,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,63
2022-01-30,1400-11-10,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,48
2022-01-30,1400-11-10,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,132
2022-01-30,1400-11-10,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,161
2022-01-30,1400-11-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,1st Dose,20
2022-01-30,1400-11-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,55
2022-01-30,1400-11-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,68
2022-01-30,1400-11-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,10
2022-01-30,1400-11-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,27
2022-01-30,1400-11-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,32
2022-01-30,1400-11-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,56
2022-01-30,1400-11-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,154
2022-01-30,1400-11-10,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,188
2022-01-30,1400-11-10,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,12
2022-01-30,1400-11-10,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,34
2022-01-30,1400-11-10,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,42
2022-01-30,1400-11-10,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,12
2022-01-30,1400-11-10,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,34
2022-01-30,1400-11-10,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,42
2022-01-30,1400-11-10,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,31
2022-01-30,1400-11-10,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,85
2022-01-30,1400-11-10,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,103
2022-01-31,1400-11-11,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,90
2022-01-31,1400-11-11,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,66
2022-01-31,1400-11-11,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,142
2022-01-31,1400-11-11,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,61
2022-01-31,1400-11-11,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,45
2022-01-31,1400-11-11,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,98
2022-01-31,1400-11-11,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,94
2022-01-31,1400-11-11,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,68
2022-01-31,1400-11-11,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,149
2022-01-31,1400-11-11,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,43
2022-01-31,1400-11-11,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,32
2022-01-31,1400-11-11,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,69
2022-01-31,1400-11-11,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,43
2022-01-31,1400-11-11,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,31
2022-01-31,1400-11-11,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,68
2022-01-31,1400-11-11,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,107
2022-01-31,1400-11-11,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,78
2022-01-31,1400-11-11,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,169
2022-01-31,1400-11-11,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,17
2022-01-31,1400-11-11,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,13
2022-01-31,1400-11-11,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,28
2022-01-31,1400-11-11,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,58
2022-01-31,1400-11-11,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,42
2022-01-31,1400-11-11,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,92
2022-01-31,1400-11-11,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,118
2022-01-31,1400-11-11,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,86
2022-01-31,1400-11-11,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,187
2022-01-31,1400-11-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,1st Dose,51
2022-01-31,1400-11-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,37
2022-01-31,1400-11-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,81
2022-01-31,1400-11-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,47
2022-01-31,1400-11-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,34
2022-01-31,1400-11-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,75
2022-01-31,1400-11-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,86
2022-01-31,1400-11-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,62
2022-01-31,1400-11-11,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,136
2022-01-31,1400-11-11,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,30
2022-01-31,1400-11-11,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,22
2022-01-31,1400-11-11,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,47
2022-01-31,1400-11-11,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,36
2022-01-31,1400-11-11,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,26
2022-01-31,1400-11-11,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,56
2022-01-31,1400-11-11,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,80
2022-01-31,1400-11-11,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,59
2022-01-31,1400-11-11,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,128
2022-02-01,1400-11-12,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,9
2022-02-01,1400-11-12,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,26
2022-02-01,1400-11-12,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,33
2022-02-01,1400-11-12,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,11
2022-02-01,1400-11-12,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,30
2022-02-01,1400-11-12,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,38
2022-02-01,1400-11-12,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,18
2022-02-01,1400-11-12,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,49
2022-02-01,1400-11-12,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,62
2022-02-01,1400-11-12,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,9
2022-02-01,1400-11-12,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,23
2022-02-01,1400-11-12,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,30
2022-02-01,1400-11-12,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,2
2022-02-01,1400-11-12,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,6
2022-02-01,1400-11-12,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,8
2022-02-01,1400-11-12,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,17
2022-02-01,1400-11-12,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,48
2022-02-01,1400-11-12,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,62
2022-02-01,1400-11-12,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,8
2022-02-01,1400-11-12,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,22
2022-02-01,1400-11-12,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,29
2022-02-01,1400-11-12,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,5
2022-02-01,1400-11-12,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,13
2022-02-01,1400-11-12,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,17
2022-02-01,1400-11-12,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,11
2022-02-01,1400-11-12,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,29
2022-02-01,1400-11-12,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,38
2022-02-01,1400-11-12,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,1st Dose,6
2022-02-01,1400-11-12,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,16
2022-02-01,1400-11-12,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,21
2022-02-01,1400-11-12,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,6
2022-02-01,1400-11-12,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,17
2022-02-01,1400-11-12,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,22
2022-02-01,1400-11-12,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,15
2022-02-01,1400-11-12,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,40
2022-02-01,1400-11-12,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,52
2022-02-01,1400-11-12,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,2
2022-02-01,1400-11-12,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,6
2022-02-01,1400-11-12,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,7
2022-02-01,1400-11-12,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,8
2022-02-01,1400-11-12,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,20
2022-02-01,1400-11-12,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,26
2022-02-01,1400-11-12,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,7
2022-02-01,1400-11-12,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,20
2022-02-01,1400-11-12,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,25
2022-02-02,1400-11-13,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,61
2022-02-02,1400-11-13,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,52
2022-02-02,1400-11-13,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,108
2022-02-02,1400-11-13,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,37
2022-02-02,1400-11-13,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,31
2022-02-02,1400-11-13,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,66
2022-02-02,1400-11-13,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,139
2022-02-02,1400-11-13,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,117
2022-02-02,1400-11-13,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,245
2022-02-02,1400-11-13,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,36
2022-02-02,1400-11-13,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,31
2022-02-02,1400-11-13,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,64
2022-02-02,1400-11-13,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,40
2022-02-02,1400-11-13,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,33
2022-02-02,1400-11-13,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,70
2022-02-02,1400-11-13,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,97
2022-02-02,1400-11-13,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,82
2022-02-02,1400-11-13,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,173
2022-02-02,1400-11-13,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,42
2022-02-02,1400-11-13,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,35
2022-02-02,1400-11-13,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,74
2022-02-02,1400-11-13,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,35
2022-02-02,1400-11-13,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,29
2022-02-02,1400-11-13,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,62
2022-02-02,1400-11-13,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,107
2022-02-02,1400-11-13,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,90
2022-02-02,1400-11-13,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,189
2022-02-02,1400-11-13,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,1st Dose,30
2022-02-02,1400-11-13,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,26
2022-02-02,1400-11-13,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,54
2022-02-02,1400-11-13,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,36
2022-02-02,1400-11-13,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,30
2022-02-02,1400-11-13,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,64
2022-02-02,1400-11-13,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,87
2022-02-02,1400-11-13,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,74
2022-02-02,1400-11-13,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,154
2022-02-02,1400-11-13,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,41
2022-02-02,1400-11-13,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,34
2022-02-02,1400-11-13,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,72
2022-02-02,1400-11-13,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,23
2022-02-02,1400-11-13,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,19
2022-02-02,1400-11-13,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,40
2022-02-02,1400-11-13,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,53
2022-02-02,1400-11-13,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,44
2022-02-02,1400-11-13,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,93
2022-02-03,1400-11-14,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,32
2022-02-03,1400-11-14,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,57
2022-02-03,1400-11-14,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,87
2022-02-03,1400-11-14,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,28
2022-02-03,1400-11-14,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,48
2022-02-03,1400-11-14,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,74
2022-02-03,1400-11-14,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,60
2022-02-03,1400-11-14,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,104
2022-02-03,1400-11-14,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,161
2022-02-03,1400-11-14,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,32
2022-02-03,1400-11-14,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,57
2022-02-03,1400-11-14,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,88
2022-02-03,1400-11-14,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,10
2022-02-03,1400-11-14,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,18
2022-02-03,1400-11-14,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,28
2022-02-03,1400-11-14,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,70
2022-02-03,1400-11-14,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,123
2022-02-03,1400-11-14,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,191
2022-02-03,1400-11-14,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,1st Dose,40
2022-02-03,1400-11-14,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,2nd Dose,71
2022-02-03,1400-11-14,MLD-03,Vahedieh Health Center,Vahedieh,Sinopharm,Booster,110
2022-02-03,1400-11-14,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,1st Dose,17
2022-02-03,1400-11-14,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,2nd Dose,31
2022-02-03,1400-11-14,MLD-03,Vahedieh Health Center,Vahedieh,AstraZeneca,Booster,47
2022-02-03,1400-11-14,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,1st Dose,45
2022-02-03,1400-11-14,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,2nd Dose,79
2022-02-03,1400-11-14,MLD-03,Vahedieh Health Center,Vahedieh,COVIran Barekat,Booster,122
2022-02-03,1400-11-14,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,1st Dose,15
2022-02-03,1400-11-14,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,2nd Dose,26
2022-02-03,1400-11-14,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,Sinopharm,Booster,41
2022-02-03,1400-11-14,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,1st Dose,17
2022-02-03,1400-11-14,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,2nd Dose,30
2022-02-03,1400-11-14,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,AstraZeneca,Booster,46
2022-02-03,1400-11-14,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,1st Dose,66
2022-02-03,1400-11-14,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,2nd Dose,116
2022-02-03,1400-11-14,MLD-04,Sadeghieh-e Malard Vaccination Center,Sadeghieh,COVIran Barekat,Booster,179
2022-02-03,1400-11-14,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,1st Dose,17
2022-02-03,1400-11-14,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,2nd Dose,30
2022-02-03,1400-11-14,MLD-05,Chelab Rural Vaccination Center,Chelab,Sinopharm,Booster,46
2022-02-03,1400-11-14,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,1st Dose,10
2022-02-03,1400-11-14,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,2nd Dose,19
2022-02-03,1400-11-14,MLD-05,Chelab Rural Vaccination Center,Chelab,AstraZeneca,Booster,29
2022-02-03,1400-11-14,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,1st Dose,32
2022-02-03,1400-11-14,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,2nd Dose,55
2022-02-03,1400-11-14,MLD-05,Chelab Rural Vaccination Center,Chelab,COVIran Barekat,Booster,85
2022-02-04,1400-11-15,MLD-01,Malard Central Health Center,Malard,Sinopharm,1st Dose,12
2022-02-04,1400-11-15,MLD-01,Malard Central Health Center,Malard,Sinopharm,2nd Dose,34
2022-02-04,1400-11-15,MLD-01,Malard Central Health Center,Malard,Sinopharm,Booster,47
2022-02-04,1400-11-15,MLD-01,Malard Central Health Center,Malard,AstraZeneca,1st Dose,5
2022-02-04,1400-11-15,MLD-01,Malard Central Health Center,Malard,AstraZeneca,2nd Dose,14
2022-02-04,1400-11-15,MLD-01,Malard Central Health Center,Malard,AstraZeneca,Booster,19
2022-02-04,1400-11-15,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,1st Dose,18
2022-02-04,1400-11-15,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,2nd Dose,50
2022-02-04,1400-11-15,MLD-01,Malard Central Health Center,Malard,COVIran Barekat,Booster,68
2022-02-04,1400-11-15,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,1st Dose,12
2022-02-04,1400-11-15,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,2nd Dose,32
2022-02-04,1400-11-15,MLD-02,Sabashahr Health Center,Sabashahr,Sinopharm,Booster,45
2022-02-04,1400-11-15,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,1st Dose,8
2022-02-04,1400-11-15,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,2nd Dose,20
2022-02-04,1400-11-15,MLD-02,Sabashahr Health Center,Sabashahr,AstraZeneca,Booster,28
2022-02-04,1400-11-15,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,1st Dose,14
2022-02-04,1400-11-15,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,2nd Dose,37
2022-02-04,1400-11-15,MLD-02,Sabashahr Health Center,Sabashahr,COVIran Barekat,Booster,52
